timestamp,cfg_id,backtest_variant,cost_variant,n_trades,win_rate,avg_winner_bps,avg_loser_bps,total_return_pct,sharpe_daily,max_drawdown_pct
2026-05-13T17:15:45.180997+00:00,C1_tgt10_stp05_h120_close,top3_ambigProp,cost_inst,1863,0.2244,5.43,-2.53,-0.1380,-0.824,0.1572
2026-05-13T17:16:52.843415+00:00,D1_tgt15_stp05_h120_close,top3,cost_inst,1863,0.2088,5.70,-2.01,-0.0738,-0.369,0.0922
2026-05-13T17:17:01.864383+00:00,E1_wideRR_tgt08_stp03_h90,top3,cost_inst,1863,0.2029,3.55,-1.58,-0.1004,-1.618,0.1059
2026-05-13T17:18:00.170249+00:00,B1_tgt075_stp04_h60_close,top3_ambigProp,cost_inst,1863,0.3650,5.28,-3.98,-0.1122,-0.954,0.1257
2026-05-13T17:20:22.454442+00:00,C1_tgt10_stp05_h120_close,top3_ambigProp,cost_retail,1863,0.1659,5.73,-3.71,-0.3988,-2.381,0.3986
2026-05-13T17:21:14.711327+00:00,E1_wideRR_tgt08_stp03_h90,top3,cost_retail,1863,0.1149,4.42,-2.76,-0.3612,-5.821,0.3610
2026-05-13T17:21:16.663272+00:00,D1_tgt15_stp05_h120_close,top3,cost_retail,1863,0.1390,6.84,-3.19,-0.3347,-1.674,0.3345
2026-05-13T17:22:36.726019+00:00,B1_tgt075_stp04_h60_close,top3_ambigProp,cost_retail,1863,0.3162,4.59,-5.05,-0.3730,-3.173,0.3739
2026-05-13T17:24:30.866419+00:00,D1_tgt15_stp05_h120_close,top1_T0_ambigProp,cost_inst,621,0.0113,0.43,-0.51,-0.0310,-14.185,0.0309
2026-05-13T17:24:31.674572+00:00,E1_wideRR_tgt08_stp03_h90,top1_T0_ambigProp,cost_inst,621,0.0274,0.31,-0.53,-0.0312,-8.461,0.0312
2026-05-13T17:27:30.432647+00:00,E1_wideRR_tgt08_stp03_h90,top1_T0_ambigProp,cost_retail,621,0.0000,0.00,-1.90,-0.1182,-32.024,0.1180
2026-05-13T17:27:31.072113+00:00,D1_tgt15_stp05_h120_close,top1_T0_ambigProp,cost_retail,621,0.0000,0.00,-1.90,-0.1179,-53.992,0.1177
2026-05-13T17:31:10.105750+00:00,D1_tgt15_stp05_h120_close,top1_T0_ambigMid,cost_inst,621,0.0113,0.43,-0.51,-0.0310,-14.185,0.0309
2026-05-13T17:31:10.542262+00:00,E1_wideRR_tgt08_stp03_h90,top1_T0_ambigMid,cost_inst,621,0.0274,0.31,-0.53,-0.0312,-8.461,0.0312
2026-05-13T17:35:15.734804+00:00,E1_wideRR_tgt08_stp03_h90,top1_T0_ambigMid,cost_retail,621,0.0000,0.00,-1.90,-0.1182,-32.024,0.1180
2026-05-13T17:35:15.794809+00:00,D1_tgt15_stp05_h120_close,top1_T0_ambigMid,cost_retail,621,0.0000,0.00,-1.90,-0.1179,-53.992,0.1177
2026-05-13T17:40:29.237098+00:00,D1_tgt15_stp05_h120_close,top3_ambigProp,cost_inst,1863,0.2088,5.70,-2.01,-0.0738,-0.369,0.0922
2026-05-13T17:40:39.316846+00:00,E1_wideRR_tgt08_stp03_h90,top3_ambigProp,cost_inst,1863,0.2034,3.54,-1.58,-0.0999,-1.601,0.1055
2026-05-13T17:45:30.928108+00:00,D1_tgt15_stp05_h120_close,top3_ambigProp,cost_retail,1863,0.1390,6.84,-3.19,-0.3347,-1.674,0.3345
2026-05-13T17:45:50.769354+00:00,E1_wideRR_tgt08_stp03_h90,top3_ambigProp,cost_retail,1863,0.1149,4.42,-2.76,-0.3608,-5.778,0.3606
2026-05-13T20:36:42.859498+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0,cost_inst,621,0.4026,5.57,-5.47,-0.0637,-0.718,0.0847
2026-05-13T20:36:43.860018+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0,cost_inst,621,0.4010,2.52,-2.21,-0.0196,-0.409,0.0229
2026-05-13T20:36:45.812954+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0,cost_inst,621,0.3881,5.96,-5.34,-0.0591,-0.590,0.0819
2026-05-13T20:36:46.564655+00:00,PU3_lora_lr1e4_pnl200,top1_T0,cost_inst,621,0.4412,2.20,-2.68,-0.0327,-0.593,0.0349
2026-05-13T20:37:04.383923+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0,cost_inst,621,0.4203,2.15,-2.09,-0.0193,-0.685,0.0195
2026-05-13T20:37:06.564351+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0,cost_inst,621,0.4155,2.08,-2.19,-0.0260,-0.948,0.0293
2026-05-13T20:45:42.316242+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0,cost_retail,621,0.2061,2.86,-2.90,-0.1066,-2.219,0.1057
2026-05-13T20:45:42.522093+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0,cost_retail,621,0.2915,6.01,-5.90,-0.1507,-1.698,0.1512
2026-05-13T20:45:45.514520+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0,cost_retail,621,0.2721,6.80,-5.77,-0.1460,-1.458,0.1508
2026-05-13T20:45:51.368852+00:00,PU3_lora_lr1e4_pnl200,top1_T0,cost_retail,621,0.2158,2.39,-3.12,-0.1196,-2.169,0.1187
2026-05-13T20:46:01.516330+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0,cost_retail,621,0.2029,2.13,-2.82,-0.1129,-4.126,0.1122
2026-05-13T20:46:05.729013+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0,cost_retail,621,0.2077,2.25,-2.75,-0.1062,-3.773,0.1054
2026-05-13T20:52:36.492577+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0.20,cost_inst,621,0.4026,5.57,-5.47,-0.0637,-0.718,0.0847
2026-05-13T20:52:38.793252+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0.20,cost_inst,621,0.4010,2.52,-2.21,-0.0196,-0.409,0.0229
2026-05-13T20:52:49.227862+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0.20,cost_inst,621,0.3881,5.96,-5.34,-0.0591,-0.590,0.0819
2026-05-13T20:53:00.871849+00:00,PU3_lora_lr1e4_pnl200,top1_T0.20,cost_inst,621,0.4412,2.20,-2.68,-0.0327,-0.593,0.0349
2026-05-13T20:53:15.979042+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0.20,cost_inst,621,0.4155,2.08,-2.19,-0.0260,-0.948,0.0293
2026-05-13T20:53:16.831492+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0.20,cost_inst,621,0.4203,2.15,-2.09,-0.0193,-0.685,0.0195
2026-05-13T20:58:50.981899+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0.20,cost_retail,621,0.2915,6.01,-5.90,-0.1507,-1.698,0.1512
2026-05-13T20:59:08.941942+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0.20,cost_retail,621,0.2061,2.86,-2.90,-0.1066,-2.219,0.1057
2026-05-13T20:59:36.609098+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0.20,cost_retail,621,0.2721,6.80,-5.77,-0.1460,-1.458,0.1508
2026-05-13T20:59:47.387804+00:00,PU3_lora_lr1e4_pnl200,top1_T0.20,cost_retail,621,0.2158,2.39,-3.12,-0.1196,-2.169,0.1187
2026-05-13T21:00:01.096301+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0.20,cost_retail,621,0.2077,2.25,-2.75,-0.1062,-3.773,0.1054
2026-05-13T21:00:01.580473+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0.20,cost_retail,621,0.2029,2.13,-2.82,-0.1129,-4.126,0.1122
2026-05-13T21:03:55.796217+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top3,cost_inst,1863,0.4020,4.21,-4.19,-0.1509,-1.309,0.1534
2026-05-13T21:05:26.691128+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top3,cost_inst,1863,0.3902,2.14,-1.99,-0.0707,-0.925,0.0736
2026-05-13T21:06:30.172876+00:00,PU6_unfreezeAll_lr1e5_pnl200,top3,cost_inst,1863,0.3902,4.21,-4.04,-0.1522,-1.161,0.1614
2026-05-13T21:06:39.734028+00:00,PU3_lora_lr1e4_pnl200,top3,cost_inst,1863,0.4203,2.15,-2.30,-0.0792,-0.856,0.0845
2026-05-13T21:06:55.230528+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top3,cost_inst,1863,0.3972,1.84,-2.01,-0.0900,-1.519,0.0937
2026-05-13T21:06:57.134339+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top3,cost_inst,1863,0.4042,1.92,-1.98,-0.0757,-1.207,0.0814
2026-05-13T21:07:48.513229+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top3,cost_retail,1863,0.2721,4.48,-4.71,-0.4118,-3.571,0.4112
2026-05-13T21:08:50.801998+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top3,cost_retail,1863,0.1761,2.58,-2.71,-0.3315,-4.342,0.3310
2026-05-13T21:12:43.012288+00:00,PU6_unfreezeAll_lr1e5_pnl200,top3,cost_retail,1863,0.2598,4.57,-4.60,-0.4130,-3.150,0.4125
2026-05-13T21:13:12.118759+00:00,PU3_lora_lr1e4_pnl200,top3,cost_retail,1863,0.1997,2.44,-2.89,-0.3400,-3.674,0.3391
2026-05-13T21:13:33.271299+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0_ambigProp,cost_inst,621,0.4026,5.57,-5.47,-0.0637,-0.718,0.0847
2026-05-13T21:13:50.232112+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0_ambigProp,cost_inst,621,0.4010,2.52,-2.21,-0.0196,-0.409,0.0229
2026-05-13T21:13:51.083533+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top3,cost_retail,1863,0.1804,1.88,-2.71,-0.3508,-5.921,0.3505
2026-05-13T21:13:54.242482+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top3,cost_retail,1863,0.1846,2.04,-2.68,-0.3365,-5.367,0.3362
2026-05-13T21:16:36.714454+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0_ambigProp,cost_inst,621,0.3881,5.96,-5.34,-0.0591,-0.590,0.0819
2026-05-13T21:19:45.133133+00:00,PU3_lora_lr1e4_pnl200,top1_T0_ambigProp,cost_inst,621,0.4412,2.20,-2.68,-0.0327,-0.593,0.0349
2026-05-13T21:21:09.486011+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0_ambigProp,cost_retail,621,0.2915,6.01,-5.90,-0.1507,-1.698,0.1512
2026-05-13T21:21:57.239508+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0_ambigProp,cost_retail,621,0.2061,2.86,-2.90,-0.1066,-2.219,0.1057
2026-05-13T21:22:06.247295+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0_ambigProp,cost_inst,621,0.4155,2.08,-2.19,-0.0260,-0.948,0.0293
2026-05-13T21:22:09.006950+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0_ambigProp,cost_inst,621,0.4203,2.15,-2.09,-0.0193,-0.685,0.0195
2026-05-13T21:23:54.001052+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0_ambigProp,cost_retail,621,0.2721,6.80,-5.77,-0.1460,-1.458,0.1508
2026-05-13T21:27:10.596994+00:00,PU3_lora_lr1e4_pnl200,top1_T0_ambigProp,cost_retail,621,0.2158,2.39,-3.12,-0.1196,-2.169,0.1187
2026-05-13T21:29:02.271265+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0_ambigMid,cost_inst,621,0.4026,5.57,-5.47,-0.0637,-0.718,0.0847
2026-05-13T21:30:10.163395+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0_ambigMid,cost_inst,621,0.4010,2.52,-2.21,-0.0196,-0.409,0.0229
2026-05-13T21:30:23.973551+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0_ambigProp,cost_retail,621,0.2077,2.25,-2.75,-0.1062,-3.773,0.1054
2026-05-13T21:30:24.810297+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0_ambigProp,cost_retail,621,0.2029,2.13,-2.82,-0.1129,-4.126,0.1122
2026-05-13T21:30:46.795131+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0_ambigMid,cost_inst,621,0.3881,5.96,-5.34,-0.0591,-0.590,0.0819
2026-05-13T21:31:32.101038+00:00,PU3_lora_lr1e4_pnl200,top1_T0_ambigMid,cost_inst,621,0.4412,2.20,-2.68,-0.0327,-0.593,0.0349
2026-05-13T21:35:31.678671+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top1_T0_ambigMid,cost_retail,621,0.2915,6.01,-5.90,-0.1507,-1.698,0.1512
2026-05-13T21:39:50.582768+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top1_T0_ambigMid,cost_retail,621,0.2061,2.86,-2.90,-0.1066,-2.219,0.1057
2026-05-13T21:40:21.279397+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0_ambigMid,cost_inst,621,0.4203,2.15,-2.09,-0.0193,-0.685,0.0195
2026-05-13T21:40:25.891328+00:00,PU6_unfreezeAll_lr1e5_pnl200,top1_T0_ambigMid,cost_retail,621,0.2721,6.80,-5.77,-0.1460,-1.458,0.1508
2026-05-13T21:40:25.974373+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0_ambigMid,cost_inst,621,0.4155,2.08,-2.19,-0.0260,-0.948,0.0293
2026-05-13T21:40:59.920991+00:00,PU3_lora_lr1e4_pnl200,top1_T0_ambigMid,cost_retail,621,0.2158,2.39,-3.12,-0.1196,-2.169,0.1187
2026-05-13T21:44:26.651815+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top3_ambigProp,cost_inst,1863,0.4020,4.21,-4.19,-0.1509,-1.309,0.1534
2026-05-13T21:47:59.250499+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top1_T0_ambigMid,cost_retail,621,0.2077,2.25,-2.75,-0.1062,-3.773,0.1054
2026-05-13T21:48:03.165111+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top1_T0_ambigMid,cost_retail,621,0.2029,2.13,-2.82,-0.1129,-4.126,0.1122
2026-05-13T21:48:06.974972+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top3_ambigProp,cost_inst,1863,0.3902,2.14,-1.99,-0.0707,-0.925,0.0736
2026-05-13T21:48:36.418400+00:00,PU6_unfreezeAll_lr1e5_pnl200,top3_ambigProp,cost_inst,1863,0.3902,4.21,-4.04,-0.1522,-1.161,0.1614
2026-05-13T21:48:43.766321+00:00,PU3_lora_lr1e4_pnl200,top3_ambigProp,cost_inst,1863,0.4203,2.15,-2.30,-0.0792,-0.856,0.0845
2026-05-13T21:49:22.406583+00:00,PU4_unfreezeLast2_pnl500_T05_k5,top3_ambigProp,cost_retail,1863,0.2721,4.48,-4.71,-0.4118,-3.571,0.4112
2026-05-13T21:56:18.154164+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T21:56:34.832981+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top3_ambigProp,cost_inst,1863,0.4042,1.92,-1.98,-0.0757,-1.207,0.0814
2026-05-13T21:56:35.409210+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top3_ambigProp,cost_inst,1863,0.3972,1.84,-2.01,-0.0900,-1.519,0.0937
2026-05-13T21:56:40.290389+00:00,PU1_unfreezeLast1_lr5e5_pnl200,top3_ambigProp,cost_retail,1863,0.1761,2.58,-2.71,-0.3315,-4.342,0.3310
2026-05-13T21:56:52.967189+00:00,PU3_lora_lr1e4_pnl200,top3_ambigProp,cost_retail,1863,0.1997,2.44,-2.89,-0.3400,-3.674,0.3391
2026-05-13T21:56:57.860235+00:00,PU6_unfreezeAll_lr1e5_pnl200,top3_ambigProp,cost_retail,1863,0.2598,4.57,-4.60,-0.4130,-3.150,0.4125
2026-05-13T22:05:56.849553+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:06:21.697205+00:00,M4_scoreRerank_K1_aggressive,top1_T0,cost_inst,621,0.3913,1.73,-1.82,-0.0270,-1.203,0.0272
2026-05-13T22:06:21.802301+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0,cost_inst,621,0.5072,3.65,-4.86,-0.0338,-0.515,0.0465
2026-05-13T22:06:23.148370+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0,cost_inst,621,0.3865,2.03,-1.90,-0.0239,-0.873,0.0238
2026-05-13T22:07:06.693253+00:00,PU5_unfreezeLast2_pnl100_T07_k20,top3_ambigProp,cost_retail,1863,0.1846,2.04,-2.68,-0.3365,-5.367,0.3362
2026-05-13T22:07:10.396262+00:00,PU2_unfreezeLast2_lr3e5_pnl200,top3_ambigProp,cost_retail,1863,0.1804,1.88,-2.71,-0.3508,-5.921,0.3505
2026-05-13T22:10:39.181657+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0.20,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T22:12:46.539125+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0,cost_retail,621,0.4348,2.73,-5.54,-0.1208,-1.840,0.1255
2026-05-13T22:12:46.692841+00:00,M4_scoreRerank_K1_aggressive,top1_T0,cost_retail,621,0.1787,1.72,-2.61,-0.1139,-5.077,0.1131
2026-05-13T22:12:47.053093+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0,cost_retail,621,0.1916,2.06,-2.70,-0.1108,-4.053,0.1103
2026-05-13T22:13:29.790107+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0,cost_inst,621,0.4316,2.27,-2.36,-0.0225,-0.606,0.0250
2026-05-13T22:13:31.211495+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0,cost_inst,621,0.3977,1.96,-1.92,-0.0232,-0.865,0.0235
2026-05-13T22:14:09.657446+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0.20,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:14:53.635675+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T22:14:53.635912+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:14:53.636071+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0.20,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T22:14:53.636223+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0.20,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:14:53.636948+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0,cost_inst,621,0.3865,2.03,-1.90,-0.0239,-0.873,0.0238
2026-05-13T22:14:53.637164+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0,cost_retail,621,0.1916,2.06,-2.70,-0.1108,-4.053,0.1103
2026-05-13T22:14:53.639549+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0,cost_inst,621,0.5072,3.65,-4.86,-0.0338,-0.515,0.0465
2026-05-13T22:14:53.639773+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0,cost_retail,621,0.4348,2.73,-5.54,-0.1208,-1.840,0.1255
2026-05-13T22:14:53.639933+00:00,M4_scoreRerank_K1_aggressive,top1_T0,cost_inst,621,0.3913,1.73,-1.82,-0.0270,-1.203,0.0272
2026-05-13T22:14:53.640139+00:00,M4_scoreRerank_K1_aggressive,top1_T0,cost_retail,621,0.1787,1.72,-2.61,-0.1139,-5.077,0.1131
2026-05-13T22:14:53.641152+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0,cost_inst,621,0.3977,1.96,-1.92,-0.0232,-0.865,0.0235
2026-05-13T22:14:53.642583+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0,cost_inst,621,0.4316,2.27,-2.36,-0.0225,-0.606,0.0250
2026-05-13T22:22:50.660010+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0.20,cost_inst,621,0.3865,2.03,-1.90,-0.0239,-0.873,0.0238
2026-05-13T22:22:53.003909+00:00,M4_scoreRerank_K1_aggressive,top1_T0.20,cost_inst,621,0.3913,1.73,-1.82,-0.0270,-1.203,0.0272
2026-05-13T22:22:56.716544+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0.20,cost_inst,621,0.5072,3.65,-4.86,-0.0338,-0.515,0.0465
2026-05-13T22:22:57.660833+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0,cost_retail,621,0.1948,1.95,-2.68,-0.1102,-4.105,0.1093
2026-05-13T22:23:00.164160+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0,cost_retail,621,0.2319,2.27,-2.98,-0.1094,-2.951,0.1086
2026-05-13T22:23:36.580820+00:00,M1_scoreRerank_K3_on_A2labels,top3,cost_inst,1863,0.3945,1.82,-1.92,-0.0828,-1.564,0.0819
2026-05-13T22:29:36.415853+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0.20,cost_retail,621,0.1916,2.06,-2.70,-0.1108,-4.053,0.1103
2026-05-13T22:29:37.026521+00:00,M4_scoreRerank_K1_aggressive,top1_T0.20,cost_retail,621,0.1787,1.72,-2.61,-0.1139,-5.077,0.1131
2026-05-13T22:29:48.416631+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0.20,cost_retail,621,0.4348,2.73,-5.54,-0.1208,-1.840,0.1255
2026-05-13T22:29:51.113330+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0.20,cost_inst,621,0.3977,1.96,-1.92,-0.0232,-0.865,0.0235
2026-05-13T22:29:52.476267+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0.20,cost_inst,621,0.4316,2.27,-2.36,-0.0225,-0.606,0.0250
2026-05-13T22:30:38.608622+00:00,M1_scoreRerank_K3_on_A2labels,top3,cost_retail,1863,0.1846,1.83,-2.68,-0.3437,-6.490,0.3425
2026-05-13T22:36:26.975738+00:00,M2_hybridRerank_K3_on_A2labels,top3,cost_inst,1863,0.3806,1.80,-1.78,-0.0776,-1.567,0.0773
2026-05-13T22:36:33.474269+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0.20,cost_retail,621,0.1948,1.95,-2.68,-0.1102,-4.105,0.1093
