timestamp,cfg_id,backtest_variant,cost_variant,n_trades,win_rate,avg_winner_bps,avg_loser_bps,total_return_pct,sharpe_daily,max_drawdown_pct
2026-05-13T22:36:33.725234+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0.20,cost_retail,621,0.2319,2.27,-2.98,-0.1094,-2.951,0.1086
2026-05-13T22:36:38.019864+00:00,M4_scoreRerank_K1_aggressive,top3,cost_inst,1863,0.3822,1.51,-1.70,-0.0880,-2.025,0.0870
2026-05-13T22:36:46.788065+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T22:37:08.802446+00:00,M3_scoreFloor_at0_on_A2labels,top3,cost_inst,1863,0.4981,3.64,-4.76,-0.1065,-0.694,0.1439
2026-05-13T22:43:25.761637+00:00,M2_hybridRerank_K3_on_A2labels,top3,cost_retail,1863,0.1766,1.82,-2.60,-0.3384,-6.832,0.3380
2026-05-13T22:43:33.262520+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:43:59.958006+00:00,M6_scoreRerank_K4_on_A2labels,top3,cost_inst,1863,0.4026,1.98,-2.11,-0.0861,-1.481,0.0863
2026-05-13T22:44:00.659324+00:00,M4_scoreRerank_K1_aggressive,top3,cost_retail,1863,0.1535,1.55,-2.49,-0.3488,-8.030,0.3476
2026-05-13T22:44:00.705807+00:00,M5_scoreRerank_K2_on_A2labels,top3,cost_inst,1863,0.3892,1.70,-1.81,-0.0826,-1.713,0.0816
2026-05-13T22:44:12.617808+00:00,M3_scoreFloor_at0_on_A2labels,top3,cost_retail,1863,0.4251,2.76,-5.47,-0.3673,-2.393,0.3770
2026-05-13T22:49:02.845851+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.3865,2.03,-1.90,-0.0239,-0.873,0.0238
2026-05-13T22:49:32.814001+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.4106,2.06,-2.00,-0.0207,-0.639,0.0209
2026-05-13T22:50:30.983780+00:00,M4_scoreRerank_K1_aggressive,top1_T0_ambigProp,cost_inst,621,0.3913,1.73,-1.82,-0.0270,-1.203,0.0272
2026-05-13T22:50:35.259579+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.5072,3.65,-4.86,-0.0338,-0.515,0.0465
2026-05-13T22:51:06.565629+00:00,M5_scoreRerank_K2_on_A2labels,top3,cost_retail,1863,0.1691,1.76,-2.58,-0.3434,-7.126,0.3422
2026-05-13T22:51:08.070614+00:00,M6_scoreRerank_K4_on_A2labels,top3,cost_retail,1863,0.1986,2.01,-2.82,-0.3469,-5.969,0.3457
2026-05-13T22:52:13.798900+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.1916,2.06,-2.70,-0.1108,-4.053,0.1103
2026-05-13T22:53:47.538889+00:00,M1_scoreRerank_K3_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.2061,2.08,-2.72,-0.1077,-3.318,0.1068
2026-05-13T22:56:23.286256+00:00,M4_scoreRerank_K1_aggressive,top1_T0_ambigProp,cost_retail,621,0.1787,1.72,-2.61,-0.1139,-5.077,0.1131
2026-05-13T22:56:38.780293+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.4348,2.73,-5.54,-0.1208,-1.840,0.1255
2026-05-13T22:57:17.969954+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.3977,1.96,-1.92,-0.0232,-0.865,0.0235
2026-05-13T22:57:22.669102+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.4316,2.27,-2.36,-0.0225,-0.606,0.0250
2026-05-13T22:57:49.616951+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.3865,2.03,-1.90,-0.0239,-0.873,0.0238
2026-05-13T22:58:47.717315+00:00,M1_scoreRerank_K3_on_A2labels,top3_ambigProp,cost_inst,1863,0.3945,1.82,-1.92,-0.0828,-1.564,0.0819
2026-05-13T23:00:50.602312+00:00,M4_scoreRerank_K1_aggressive,top1_T0_ambigMid,cost_inst,621,0.3913,1.73,-1.82,-0.0270,-1.203,0.0272
2026-05-13T23:01:47.299493+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.5072,3.65,-4.86,-0.0338,-0.515,0.0465
2026-05-13T23:03:12.584088+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.1948,1.95,-2.68,-0.1102,-4.105,0.1093
2026-05-13T23:03:21.720037+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.2319,2.27,-2.98,-0.1094,-2.951,0.1086
2026-05-13T23:03:50.062924+00:00,M2_hybridRerank_K3_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.1916,2.06,-2.70,-0.1108,-4.053,0.1103
2026-05-13T23:04:59.192790+00:00,M1_scoreRerank_K3_on_A2labels,top3_ambigProp,cost_retail,1863,0.1846,1.83,-2.68,-0.3437,-6.490,0.3425
2026-05-13T23:05:33.090164+00:00,M4_scoreRerank_K1_aggressive,top1_T0_ambigMid,cost_retail,621,0.1787,1.72,-2.61,-0.1139,-5.077,0.1131
2026-05-13T23:06:25.664997+00:00,M3_scoreFloor_at0_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.4348,2.73,-5.54,-0.1208,-1.840,0.1255
2026-05-13T23:08:43.411843+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.3977,1.96,-1.92,-0.0232,-0.865,0.0235
2026-05-13T23:09:05.143526+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.4316,2.27,-2.36,-0.0225,-0.606,0.0250
2026-05-13T23:10:11.403412+00:00,M2_hybridRerank_K3_on_A2labels,top3_ambigProp,cost_inst,1863,0.3806,1.80,-1.78,-0.0776,-1.567,0.0773
2026-05-13T23:10:33.002340+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0,cost_inst,621,0.4412,2.31,-2.50,-0.0233,-0.643,0.0254
2026-05-13T23:11:30.043096+00:00,M4_scoreRerank_K1_aggressive,top3_ambigProp,cost_inst,1863,0.3822,1.51,-1.70,-0.0880,-2.025,0.0870
2026-05-13T23:12:07.678935+00:00,M3_scoreFloor_at0_on_A2labels,top3_ambigProp,cost_inst,1863,0.4981,3.64,-4.76,-0.1065,-0.694,0.1439
2026-05-13T23:13:19.683779+00:00,M5_scoreRerank_K2_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.1948,1.95,-2.68,-0.1102,-4.105,0.1093
2026-05-13T23:13:49.239621+00:00,M6_scoreRerank_K4_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.2319,2.27,-2.98,-0.1094,-2.951,0.1086
2026-05-13T23:16:07.554494+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0,cost_retail,621,0.2415,2.31,-3.08,-0.1103,-3.038,0.1095
2026-05-13T23:16:12.232667+00:00,M2_hybridRerank_K3_on_A2labels,top3_ambigProp,cost_retail,1863,0.1766,1.82,-2.60,-0.3384,-6.832,0.3380
2026-05-13T23:17:38.495346+00:00,M4_scoreRerank_K1_aggressive,top3_ambigProp,cost_retail,1863,0.1535,1.55,-2.49,-0.3488,-8.030,0.3476
2026-05-13T23:18:09.897278+00:00,M3_scoreFloor_at0_on_A2labels,top3_ambigProp,cost_retail,1863,0.4251,2.76,-5.47,-0.3673,-2.393,0.3770
2026-05-13T23:18:53.752056+00:00,M5_scoreRerank_K2_on_A2labels,top3_ambigProp,cost_inst,1863,0.3892,1.70,-1.81,-0.0826,-1.713,0.0816
2026-05-13T23:19:05.082228+00:00,M6_scoreRerank_K4_on_A2labels,top3_ambigProp,cost_inst,1863,0.4026,1.98,-2.11,-0.0861,-1.481,0.0863
2026-05-13T23:19:17.329161+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0.20,cost_inst,621,0.4412,2.31,-2.50,-0.0233,-0.643,0.0254
2026-05-13T23:24:33.438279+00:00,M5_scoreRerank_K2_on_A2labels,top3_ambigProp,cost_retail,1863,0.1691,1.76,-2.58,-0.3434,-7.126,0.3422
2026-05-13T23:24:42.274393+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0.20,cost_retail,621,0.2415,2.31,-3.08,-0.1103,-3.038,0.1095
2026-05-13T23:25:04.988941+00:00,M6_scoreRerank_K4_on_A2labels,top3_ambigProp,cost_retail,1863,0.1986,2.01,-2.82,-0.3469,-5.969,0.3457
2026-05-13T23:29:51.950144+00:00,M7_scoreRerank_K5_on_A2labels,top3,cost_inst,1863,0.4090,2.11,-2.22,-0.0835,-1.419,0.0843
2026-05-13T23:35:30.128097+00:00,M7_scoreRerank_K5_on_A2labels,top3,cost_retail,1863,0.2152,2.08,-2.93,-0.3443,-5.854,0.3432
2026-05-13T23:41:32.038133+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0_ambigProp,cost_inst,621,0.4412,2.31,-2.50,-0.0233,-0.643,0.0254
2026-05-13T23:47:35.262964+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0_ambigProp,cost_retail,621,0.2415,2.31,-3.08,-0.1103,-3.038,0.1095
2026-05-13T23:53:22.102556+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0_ambigMid,cost_inst,621,0.4412,2.31,-2.50,-0.0233,-0.643,0.0254
2026-05-13T23:59:22.720562+00:00,M7_scoreRerank_K5_on_A2labels,top1_T0_ambigMid,cost_retail,621,0.2415,2.31,-3.08,-0.1103,-3.038,0.1095
2026-05-14T00:05:54.041281+00:00,M7_scoreRerank_K5_on_A2labels,top3_ambigProp,cost_inst,1863,0.4090,2.11,-2.22,-0.0835,-1.419,0.0843
2026-05-14T00:12:27.103603+00:00,M7_scoreRerank_K5_on_A2labels,top3_ambigProp,cost_retail,1863,0.2152,2.08,-2.93,-0.3443,-5.854,0.3432
2026-05-14T00:58:41.685206+00:00,K1_tightTgt_retailLabelCost,top1_T0,cost_inst,621,0.3366,2.06,-2.29,-0.0510,-3.178,0.0517
2026-05-14T01:05:01.096995+00:00,K1_tightTgt_retailLabelCost,top1_T0,cost_retail,621,0.2673,1.05,-3.41,-0.1380,-8.592,0.1376
2026-05-14T01:09:51.342328+00:00,K1_tightTgt_retailLabelCost,top1_T0.20,cost_inst,3,0.0000,0.00,-2.50,-0.0008,0.000,0.0005
2026-05-14T01:14:35.621961+00:00,K1_tightTgt_retailLabelCost,top1_T0.20,cost_retail,3,0.0000,0.00,-3.90,-0.0012,0.000,0.0008
2026-05-14T01:16:33.702296+00:00,K1m_tightTgt_M1_rerank3,top1_T0,cost_inst,621,0.3366,1.40,-1.54,-0.0342,-1.277,0.0363
2026-05-14T01:21:22.395594+00:00,K1_tightTgt_retailLabelCost,top3,cost_inst,1863,0.3468,2.13,-2.28,-0.1392,-6.446,0.1390
2026-05-14T01:22:48.977870+00:00,K1m_tightTgt_M1_rerank3,top1_T0,cost_retail,621,0.1578,0.95,-2.49,-0.1211,-4.529,0.1208
2026-05-14T01:27:53.739554+00:00,K1_tightTgt_retailLabelCost,top3,cost_retail,1863,0.2856,1.06,-3.43,-0.4001,-18.520,0.3997
2026-05-14T01:28:39.099859+00:00,K1m_tightTgt_M1_rerank3,top1_T0.20,cost_inst,621,0.3366,1.40,-1.54,-0.0342,-1.277,0.0363
2026-05-14T01:33:46.313132+00:00,K1_tightTgt_retailLabelCost,top1_T0_ambigProp,cost_inst,621,0.3366,2.06,-2.28,-0.0507,-3.106,0.0514
2026-05-14T01:34:28.943351+00:00,K1m_tightTgt_M1_rerank3,top1_T0.20,cost_retail,621,0.1578,0.95,-2.49,-0.1211,-4.529,0.1208
2026-05-14T01:40:17.594578+00:00,K1_tightTgt_retailLabelCost,top1_T0_ambigProp,cost_retail,621,0.2673,1.05,-3.41,-0.1376,-8.431,0.1373
2026-05-14T01:41:37.621174+00:00,K1m_tightTgt_M1_rerank3,top3,cost_inst,1863,0.3435,1.26,-1.52,-0.1050,-2.703,0.1066
2026-05-14T01:46:11.155600+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0,cost_inst,621,0.3623,5.57,-3.86,-0.0274,-0.496,0.0402
2026-05-14T01:46:14.978272+00:00,K1_tightTgt_retailLabelCost,top1_T0_ambigMid,cost_inst,621,0.3366,2.06,-2.27,-0.0505,-3.082,0.0512
2026-05-14T01:48:07.024470+00:00,K1m_tightTgt_M1_rerank3,top3,cost_retail,1863,0.1374,0.94,-2.43,-0.3658,-9.416,0.3656
2026-05-14T01:52:05.647108+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0,cost_retail,621,0.3156,4.92,-4.96,-0.1144,-2.069,0.1203
2026-05-14T01:52:36.772842+00:00,K1_tightTgt_retailLabelCost,top1_T0_ambigMid,cost_retail,621,0.2673,1.05,-3.40,-0.1375,-8.384,0.1371
2026-05-14T01:55:06.006351+00:00,K1m_tightTgt_M1_rerank3,top1_T0_ambigProp,cost_inst,621,0.3366,1.40,-1.54,-0.0342,-1.277,0.0363
2026-05-14T01:59:19.112886+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0.20,cost_inst,621,0.3623,5.57,-3.86,-0.0274,-0.496,0.0402
2026-05-14T02:00:32.391925+00:00,K1_tightTgt_retailLabelCost,top3_ambigProp,cost_inst,1863,0.3473,2.13,-2.27,-0.1379,-6.293,0.1377
2026-05-14T02:00:48.028369+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0,cost_inst,427,0.3841,0.66,-0.74,-0.0086,-1.259,0.0095
2026-05-14T02:01:39.126631+00:00,K1m_tightTgt_M1_rerank3,top1_T0_ambigProp,cost_retail,621,0.1578,0.95,-2.49,-0.1211,-4.529,0.1208
2026-05-14T02:01:40.399659+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0,cost_inst,621,0.4138,2.67,-2.88,-0.0364,-0.542,0.0419
2026-05-14T02:04:14.383246+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0,cost_retail,427,0.1827,0.40,-1.23,-0.0398,-5.626,0.0397
2026-05-14T02:07:09.748838+00:00,S5_trainWide_deployTight_stable,top1_T0,cost_inst,621,0.3366,3.69,-3.18,-0.0540,-1.674,0.0570
2026-05-14T02:07:45.118195+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0.20,cost_inst,30,0.2667,1.09,-1.10,-0.0016,-0.865,0.0016
2026-05-14T02:10:56.874091+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0.20,cost_retail,30,0.2333,0.43,-1.76,-0.0037,-1.102,0.0035
2026-05-14T02:11:00.723274+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0.20,cost_retail,621,0.3156,4.92,-4.96,-0.1144,-2.069,0.1203
2026-05-14T02:11:33.232144+00:00,K1_tightTgt_retailLabelCost,top3_ambigProp,cost_retail,1863,0.2856,1.06,-3.42,-0.3987,-18.193,0.3984
2026-05-14T02:13:07.808812+00:00,K5m_NIFTY50_M1_rerank3_top3,top3,cost_inst,1281,0.3591,0.66,-0.68,-0.0252,-2.036,0.0265
2026-05-14T02:14:00.958465+00:00,S5_trainWide_deployTight_stable,top1_T0,cost_retail,621,0.2899,2.78,-4.33,-0.1410,-4.366,0.1405
2026-05-14T02:14:08.659277+00:00,K1m_tightTgt_M1_rerank3,top1_T0_ambigMid,cost_inst,621,0.3366,1.40,-1.54,-0.0342,-1.277,0.0363
2026-05-14T02:14:23.808226+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0,cost_retail,621,0.2303,2.88,-3.44,-0.1234,-1.836,0.1245
2026-05-14T02:15:34.179008+00:00,K5m_NIFTY50_M1_rerank3_top3,top3,cost_retail,1281,0.1678,0.39,-1.19,-0.1187,-5.300,0.1186
2026-05-14T02:19:50.921176+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0_ambigProp,cost_inst,427,0.3841,0.66,-0.74,-0.0086,-1.259,0.0095
2026-05-14T02:22:46.594769+00:00,S1_stabilize_wideRR_lowLR_clip,top3,cost_inst,1863,0.3527,5.20,-3.83,-0.1201,-0.934,0.1493
2026-05-14T02:24:15.380604+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0_ambigProp,cost_retail,427,0.1827,0.40,-1.23,-0.0398,-5.626,0.0397
2026-05-14T02:26:29.870965+00:00,S5_trainWide_deployTight_stable,top1_T0.20,cost_inst,0,0.0000,0.00,0.00,0.0000,0.000,0.0000
2026-05-14T02:27:10.842210+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0_ambigMid,cost_inst,427,0.3841,0.66,-0.74,-0.0086,-1.259,0.0095
2026-05-14T02:27:44.660657+00:00,K1m_tightTgt_M1_rerank3,top1_T0_ambigMid,cost_retail,621,0.1578,0.95,-2.49,-0.1211,-4.529,0.1208
2026-05-14T02:27:56.936141+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0.20,cost_inst,621,0.4138,2.67,-2.88,-0.0364,-0.542,0.0419
2026-05-14T02:28:44.210058+00:00,K5m_NIFTY50_M1_rerank3_top3,top1_T0_ambigMid,cost_retail,427,0.1827,0.40,-1.23,-0.0398,-5.626,0.0397
2026-05-14T02:29:42.348295+00:00,S1_stabilize_wideRR_lowLR_clip,top3,cost_retail,1863,0.3027,4.55,-4.91,-0.3809,-2.961,0.3873
2026-05-14T02:30:15.888758+00:00,S5_trainWide_deployTight_stable,top1_T0.20,cost_retail,0,0.0000,0.00,0.00,0.0000,0.000,0.0000
2026-05-14T02:30:58.062968+00:00,K5m_NIFTY50_M1_rerank3_top3,top3_ambigProp,cost_inst,1281,0.3591,0.66,-0.68,-0.0252,-2.036,0.0265
2026-05-14T02:33:01.863428+00:00,K5m_NIFTY50_M1_rerank3_top3,top3_ambigProp,cost_retail,1281,0.1678,0.39,-1.19,-0.1187,-5.300,0.1186
2026-05-14T02:33:43.245789+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0.20,cost_retail,621,0.2303,2.88,-3.44,-0.1234,-1.836,0.1245
2026-05-14T02:33:51.411918+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0_ambigProp,cost_inst,621,0.3639,5.56,-3.85,-0.0264,-0.463,0.0392
2026-05-14T02:33:54.917302+00:00,K1m_tightTgt_M1_rerank3,top3_ambigProp,cost_inst,1863,0.3435,1.26,-1.52,-0.1050,-2.703,0.1066
2026-05-14T02:35:21.118553+00:00,S5_trainWide_deployTight_stable,top3,cost_inst,1863,0.3548,3.70,-3.19,-0.1386,-1.888,0.1423
2026-05-14T02:39:32.758074+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0_ambigProp,cost_retail,621,0.3172,4.90,-4.95,-0.1133,-1.986,0.1192
2026-05-14T02:40:40.136613+00:00,K1m_tightTgt_M1_rerank3,top3_ambigProp,cost_retail,1863,0.1374,0.94,-2.43,-0.3658,-9.416,0.3656
2026-05-14T02:40:42.243383+00:00,F1m_wideTgt_M1_rerank3_stable,top3,cost_inst,1863,0.3892,2.09,-2.12,-0.0893,-0.855,0.0906
2026-05-14T02:40:55.275160+00:00,S5_trainWide_deployTight_stable,top3,cost_retail,1863,0.3060,2.77,-4.31,-0.3994,-5.441,0.3989
2026-05-14T02:44:43.841529+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0_ambigMid,cost_inst,621,0.3655,5.53,-3.86,-0.0263,-0.459,0.0391
2026-05-14T02:46:27.327394+00:00,S5_trainWide_deployTight_stable,top1_T0_ambigProp,cost_inst,621,0.3382,3.68,-3.17,-0.0531,-1.604,0.0563
2026-05-14T02:47:12.980179+00:00,F1m_wideTgt_M1_rerank3_stable,top3,cost_retail,1863,0.1804,2.43,-2.83,-0.3502,-3.352,0.3508
2026-05-14T02:50:11.751374+00:00,S1_stabilize_wideRR_lowLR_clip,top1_T0_ambigMid,cost_retail,621,0.3156,4.92,-4.93,-0.1132,-1.978,0.1191
2026-05-14T02:52:27.053332+00:00,S5_trainWide_deployTight_stable,top1_T0_ambigProp,cost_retail,621,0.2899,2.78,-4.31,-0.1401,-4.229,0.1396
2026-05-14T02:53:35.490472+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0_ambigProp,cost_inst,621,0.4138,2.67,-2.88,-0.0364,-0.542,0.0419
2026-05-14T02:56:07.358594+00:00,S1_stabilize_wideRR_lowLR_clip,top3_ambigProp,cost_inst,1863,0.3537,5.19,-3.82,-0.1184,-0.915,0.1476
2026-05-14T02:58:11.731113+00:00,S5_trainWide_deployTight_stable,top1_T0_ambigMid,cost_inst,621,0.3414,3.65,-3.18,-0.0528,-1.577,0.0562
2026-05-14T02:59:42.262858+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0_ambigProp,cost_retail,621,0.2303,2.88,-3.44,-0.1234,-1.836,0.1245
2026-05-14T03:02:05.695840+00:00,S1_stabilize_wideRR_lowLR_clip,top3_ambigProp,cost_retail,1863,0.3033,4.54,-4.90,-0.3792,-2.932,0.3855
2026-05-14T03:04:00.790242+00:00,S5_trainWide_deployTight_stable,top1_T0_ambigMid,cost_retail,621,0.2899,2.78,-4.30,-0.1398,-4.171,0.1393
2026-05-14T03:05:53.651110+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0_ambigMid,cost_inst,621,0.4138,2.67,-2.88,-0.0364,-0.542,0.0419
2026-05-14T03:10:17.358477+00:00,S5_trainWide_deployTight_stable,top3_ambigProp,cost_inst,1863,0.3553,3.69,-3.17,-0.1369,-1.829,0.1410
2026-05-14T03:11:57.136244+00:00,F1m_wideTgt_M1_rerank3_stable,top1_T0_ambigMid,cost_retail,621,0.2303,2.88,-3.44,-0.1234,-1.836,0.1245
2026-05-14T03:16:30.697106+00:00,S5_trainWide_deployTight_stable,top3_ambigProp,cost_retail,1863,0.3060,2.77,-4.30,-0.3977,-5.313,0.3972
2026-05-14T03:18:33.689498+00:00,F1m_wideTgt_M1_rerank3_stable,top3_ambigProp,cost_inst,1863,0.3892,2.09,-2.12,-0.0893,-0.855,0.0906
2026-05-14T03:25:25.934132+00:00,F1m_wideTgt_M1_rerank3_stable,top3_ambigProp,cost_retail,1863,0.1804,2.43,-2.83,-0.3502,-3.352,0.3508
